timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,stadium_name,result
1723939200,Aug 18 2024 - 12:00am,complete,,Fluminense,Corinthians,Braulio da Silva Machado,23,1.3,0.45,1.42,0.46,0,0,0,0,0,0,,,6,2,3,0,1,0,1,2,1,0,11,8,5,4,6,4,10,17,56,44,1.43,1.26,1.42,1.05,2.15,44,67,34,15,0,14,72,38,77,9.32,6.53,,tie
1724007600,Aug 18 2024 - 7:00pm,complete,,Palmeiras,São Paulo,Raphael Claus,23,2.0,1.2,2.15,1.0,2,1,3,0,0,0,"55,90'12",72,6,1,4,1,2,2,1,4,1,3,19,9,9,5,10,4,17,12,53,47,1.85,1.28,2.16,1.1,2.39,44,76,49,24,5,25,72,43,66,13.18,5.05,Allianz Parque,home_win
1724007600,Aug 18 2024 - 7:00pm,complete,,Atlético GO,Internacional,Flavio Rodrigues De Souza,23,0.3,1.33,0.75,1.33,1,0,1,0,0,0,68,,4,7,3,0,0,0,1,2,0,0,10,12,6,7,4,5,11,6,42,58,1.44,1.1,1.42,1.7,2.13,57,62,36,10,5,11,59,46,84,7.28,8.78,,home_win
1724007600,Aug 18 2024 - 7:00pm,complete,,Criciúma,Vasco da Gama,,23,1.4,0.6,1.38,0.83,2,2,4,3,1,2,"6,90'4","36,45'4",9,10,3,0,2,0,2,1,0,2,19,10,9,5,10,5,15,7,50,50,1.5,1.14,2.13,1.28,2.5,65,80,45,10,5,15,60,50,90,8.5,6.0,Estádio Heriberto Hülse,tie
1724016600,Aug 18 2024 - 9:30pm,complete,,Botafogo,Flamengo,Bruno Arleu de Araujo,23,2.2,1.8,2.33,1.5,4,1,5,2,1,1,"3,54,84,90'4",24,5,2,4,0,2,0,1,3,0,2,17,9,10,5,7,4,17,7,54,46,1.63,1.5,2.13,1.16,2.6,55,65,50,15,15,30,65,45,85,12.0,4.8,Estádio Nilton Santos,home_win
1724016600,Aug 18 2024 - 9:30pm,complete,,Atlético PR,Juventude,,23,1.56,0.3,1.27,0.54,1,2,3,2,1,1,39,"30,68",10,4,4,0,2,0,1,3,1,1,18,8,8,6,10,2,17,10,60,40,1.75,1.15,2.06,1.13,2.73,68,89,47,27,5,43,79,37,89,10.7,6.93,,away_win
1724108400,Aug 19 2024 - 11:00pm,complete,,Vitória,Cruzeiro,Marcelo de Lima Henrique,23,1.18,1.0,1.08,0.92,2,2,4,2,2,0,"25,29","78,84",4,7,1,1,3,0,1,1,0,3,12,21,7,13,5,8,10,13,30,70,1.24,1.24,1.45,2.77,2.41,41,69,46,18,9,32,73,27,78,8.09,5.73,Estádio Manoel Barradas,tie
1724526000,Aug 24 2024 - 7:00pm,complete,,Atlético GO,Juventude,Bruno Pereira Vasconcelos,24,0.55,0.55,0.75,0.54,2,1,3,0,0,0,"47,90'11",90'1,4,6,4,1,5,1,2,3,3,3,15,9,8,4,7,5,18,10,40,60,1.44,1.15,1.74,1.12,2.73,73,87,55,18,9,23,64,55,100,8.18,9.18,,home_win
1724535000,Aug 24 2024 - 9:30pm,complete,,Palmeiras,Cuiabá,,24,2.08,1.2,2.15,1.09,5,0,5,4,4,0,"15,27,32,45'2,56",,7,1,1,0,1,0,0,1,0,1,13,8,10,4,3,4,16,6,58,42,1.87,1.16,1.83,0.95,2.43,47,77,37,19,5,19,69,40,82,11.2,6.15,Allianz Parque,home_win
1724544000,Aug 25 2024 - 12:00am,complete,,Atlético Mineiro,Fluminense,Flavio Rodrigues De Souza,24,1.55,0.64,1.42,0.83,0,2,2,1,0,1,,"23,59",5,2,5,0,3,0,2,3,1,2,15,8,0,7,15,1,19,7,61,39,1.43,1.18,1.33,1.2,2.32,50,78,36,9,5,46,73,18,73,8.82,6.0,Estádio Governador Magalhães Pinto,away_win
1724612400,Aug 25 2024 - 7:00pm,complete,,Bahia,Botafogo,Ramon Abatti,24,2.27,1.75,2.17,1.69,0,0,0,0,0,0,,,4,7,4,0,4,0,3,1,2,2,18,10,8,6,10,4,19,21,53,47,1.49,1.3,2.03,1.33,2.59,60,74,47,21,17,43,75,39,83,10.26,6.26,Arena Fonte Nova,tie
1724612400,Aug 25 2024 - 7:00pm,complete,,Fortaleza,Corinthians,Felipe Fernandes de Lima,24,2.5,0.5,2.54,0.46,1,0,1,0,0,0,77,,3,9,3,0,3,0,1,2,1,2,9,7,6,5,3,2,14,16,45,55,1.36,1.24,1.23,1.05,2.0,38,63,29,13,0,30,75,29,63,10.41,5.33,Estádio Governador Plácido Aderaldo Castelo,home_win
1724612400,Aug 25 2024 - 7:00pm,complete,,Criciúma,Grêmio,Lucas Paulo Torezin,24,1.36,0.8,1.38,1.0,0,1,1,0,0,0,,86,6,9,2,0,1,0,1,1,1,0,14,8,5,5,9,3,15,8,47,53,1.56,1.27,1.56,1.31,2.7,71,81,53,24,5,29,77,48,80,9.63,6.55,Estádio Heriberto Hülse,away_win
1724621400,Aug 25 2024 - 9:30pm,complete,,São Paulo,Vitória,Wilton Pereira Sampaio,24,2.17,0.73,2.23,0.67,2,1,3,2,2,0,"6,3",61,4,3,0,0,2,0,0,0,0,2,9,9,4,5,5,4,7,8,58,42,1.48,1.23,1.14,1.17,2.32,49,70,44,22,5,35,52,40,79,10.56,6.72,Morumbí,home_win
1724623200,Aug 25 2024 - 10:00pm,complete,,Internacional,Cruzeiro,,24,1.44,1.0,1.6,0.92,1,0,1,0,0,0,70,,12,3,3,0,2,0,2,1,0,2,18,6,10,4,8,2,12,9,44,56,1.7,1.37,2.23,0.86,2.33,56,77,49,14,4,31,60,42,77,10.83,5.3,Estádio José Pinheiro Borda,home_win
1724626800,Aug 25 2024 - 11:00pm,complete,,Flamengo,Bragantino,,24,2.09,0.73,2.17,0.62,2,1,3,1,1,0,"17,59",57,6,10,1,0,1,0,0,1,1,0,10,12,8,3,2,9,13,12,55,45,1.65,1.38,1.72,1.51,2.55,73,96,50,9,0,27,87,45,87,12.0,4.0,,home_win
1724716800,Aug 27 2024 - 12:00am,complete,,Vasco da Gama,Atlético PR,Jonathan Benkenstein Pinheiro,24,1.91,1.36,2.0,1.25,2,1,3,1,0,1,"68,86",24,4,5,0,0,2,1,0,0,2,1,7,9,6,5,1,4,10,11,46,54,1.36,1.34,1.34,1.46,2.59,50,82,41,23,9,18,69,50,87,10.27,7.09,Estádio Club de Regatas Vasco da Gama,home_win
1724884200,Aug 28 2024 - 10:30pm,complete,,Cruzeiro,Internacional,Bruno Arleu de Araujo,5,2.5,1.2,2.42,1.33,0,0,0,0,0,0,,,10,3,2,0,7,1,1,1,3,5,17,2,5,0,12,2,12,13,69,31,1.51,1.16,1.98,0.33,2.1,45,65,35,10,5,20,70,25,75,9.1,6.1,Estádio Governador Magalhães Pinto,tie
1724884200,Aug 28 2024 - 10:30pm,complete,,Criciúma,Bragantino,,19,1.25,0.67,1.38,0.62,1,0,1,1,1,0,37,,6,8,3,0,3,0,3,0,1,2,9,16,3,7,6,9,17,15,49,51,1.56,1.39,1.15,1.9,2.71,79,88,50,21,4,21,75,50,88,10.41,5.66,Estádio Heriberto Hülse,home_win
1725139800,Aug 31 2024 - 9:30pm,complete,,Cuiabá,Criciúma,,25,0.55,1.0,0.77,0.91,2,1,3,1,0,1,"57,67",35,5,5,4,0,0,0,0,4,0,0,16,10,4,4,12,6,16,9,45,55,1.3,1.31,1.68,1.25,2.54,58,77,63,19,5,29,72,44,82,8.79,5.44,Arena Pantanal,home_win
1725148800,Sep 01 2024 - 12:00am,complete,,Botafogo,Fortaleza,Flavio Rodrigues De Souza,25,2.27,1.5,2.33,1.36,2,0,2,0,0,0,"73,90'1",,9,6,3,0,4,0,1,2,1,3,16,7,8,2,8,5,13,8,64,36,1.67,1.12,2.13,0.83,2.52,53,72,53,14,14,38,72,28,81,9.89,5.94,Estádio Nilton Santos,home_win
1725199200,Sep 01 2024 - 2:00pm,complete,,Grêmio,Atlético Mineiro,Raphael Claus,25,1.45,1.3,1.33,1.45,2,3,5,2,2,0,"32,42","73,90'3,90'6",5,9,1,1,3,0,1,1,2,1,11,22,6,14,5,8,11,17,28,72,1.44,1.42,1.27,2.86,2.31,39,72,44,15,5,24,62,39,71,10.97,5.84,Arena do Grêmio,away_win
1725199200,Sep 01 2024 - 2:00pm,complete,,Cruzeiro,Atlético GO,,25,2.36,0.75,2.42,0.69,3,1,4,3,2,1,"9,25,56",33,8,3,2,0,5,0,0,2,1,4,10,16,7,5,3,11,13,7,49,51,1.55,1.39,1.42,1.71,2.31,48,75,44,22,5,30,78,35,62,10.85,5.06,Estádio Governador Magalhães Pinto,home_win
1725217200,Sep 01 2024 - 7:00pm,complete,,Corinthians,Flamengo,Ramon Abatti,25,1.45,1.64,1.58,1.5,2,1,3,2,1,1,"26,6",37,5,2,5,2,4,1,2,5,2,3,11,9,5,4,6,5,18,18,43,57,1.83,1.47,1.39,1.16,2.68,69,73,50,27,18,36,69,41,82,12.54,5.36,Arena Corinthians,home_win
1725226200,Sep 01 2024 - 9:30pm,complete,,Vitória,Vasco da Gama,Luiz Flavio De Oliveira,25,1.17,0.64,1.08,0.83,0,1,1,0,0,0,,72,10,3,4,0,1,0,0,4,0,1,15,9,6,7,9,2,7,7,47,53,1.26,1.15,1.81,1.28,2.51,52,70,52,21,4,26,70,43,83,8.56,5.12,Estádio Manoel Barradas,away_win
1725226200,Sep 01 2024 - 9:30pm,complete,,Fluminense,São Paulo,,25,1.27,1.09,1.42,1.0,2,0,2,1,1,0,"31,90'1",,5,4,4,0,4,0,0,4,3,1,9,11,6,4,3,7,13,16,44,56,1.42,1.26,1.24,1.24,2.32,60,64,55,23,5,23,69,41,64,9.28,6.55,,home_win
1725226200,Sep 01 2024 - 9:30pm,complete,,Bragantino,Bahia,,25,1.9,1.08,2.0,1.0,2,1,3,0,0,0,"64,90'5",72,5,10,2,0,3,0,2,0,2,1,15,14,7,7,8,7,8,13,30,70,1.43,1.28,1.76,1.91,2.62,73,81,59,22,0,38,88,39,71,8.65,5.53,Estádio Nabi Abi Chedid,home_win
1725226200,Sep 01 2024 - 9:30pm,complete,,Atlético PR,Palmeiras,Braulio da Silva Machado,25,1.4,1.45,1.27,1.58,0,2,2,1,0,1,,"8,58",4,4,2,0,1,0,2,0,0,1,14,14,10,11,4,3,10,9,47,53,1.78,1.56,1.97,1.98,2.35,48,72,43,24,0,30,68,38,81,13.48,5.14,,away_win
1725226200,Sep 01 2024 - 9:30pm,complete,,Juventude,Internacional,Marcelo de Lima Henrique,25,2.0,1.18,1.83,1.33,1,3,4,2,0,2,90'2,"30,34,59",6,4,1,1,2,0,1,1,1,1,13,17,6,9,7,8,13,17,37,63,1.36,1.08,1.52,2.11,1.82,46,59,23,5,5,27,60,23,64,7.45,6.18,,away_win
1725577200,Sep 05 2024 - 11:00pm,complete,,Cuiabá,Juventude,Felipe Fernandes de Lima,16,0.75,0.5,0.77,0.54,0,0,0,0,0,0,,,3,3,3,0,1,0,0,3,0,1,8,10,4,4,4,6,17,11,53,47,1.33,1.15,1.08,1.16,2.59,63,84,54,17,8,29,71,38,88,9.0,7.25,Arena Pantanal,tie
1726093800,Sep 11 2024 - 10:30pm,incomplete,,Internacional,Fortaleza,,19,1.6,1.36,1.6,1.36,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.75,1.1,0.0,0.0,2.28,63,76,48,10,5,23,52,39,81,10.9,5.66,Estádio José Pinheiro Borda,tie
1726340400,Sep 14 2024 - 7:00pm,incomplete,,Atlético GO,Vitória,,26,0.75,0.67,0.75,0.67,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.47,1.22,0.0,0.0,2.58,63,79,54,21,8,25,46,63,92,9.0,8.33,,tie
1726349400,Sep 14 2024 - 9:30pm,incomplete,,Atlético PR,Fortaleza,,26,1.27,1.36,1.27,1.36,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.8,1.1,0.0,0.0,2.46,55,82,45,18,5,46,73,23,82,11.0,5.81,,tie
1726358400,Sep 15 2024 - 12:00am,incomplete,,Botafogo,Corinthians,,26,2.33,0.46,2.33,0.46,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.71,1.23,0.0,0.0,2.22,33,65,37,13,9,24,65,41,76,11.25,5.29,Estádio Nilton Santos,tie
1726426800,Sep 15 2024 - 7:00pm,incomplete,,Palmeiras,Criciúma,,26,2.15,0.91,2.15,0.91,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.87,1.31,0.0,0.0,2.69,57,88,60,21,4,21,72,55,88,11.74,5.17,Allianz Parque,tie
1726426800,Sep 15 2024 - 7:00pm,incomplete,,Bragantino,Grêmio,,26,2.0,1.0,2.0,1.0,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.46,1.27,0.0,0.0,2.36,59,69,55,14,0,41,87,27,60,10.18,6.0,Estádio Nabi Abi Chedid,tie
1726426800,Sep 15 2024 - 7:00pm,incomplete,,Juventude,Fluminense,,26,1.83,0.83,1.83,0.83,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.37,1.18,0.0,0.0,2.13,42,71,34,9,4,38,63,25,80,8.25,5.17,,tie
1726435800,Sep 15 2024 - 9:30pm,incomplete,,Cruzeiro,São Paulo,,26,2.42,1.0,2.42,1.0,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.54,1.26,0.0,0.0,2.58,54,79,63,25,8,33,75,38,67,11.0,5.5,Estádio Governador Magalhães Pinto,tie
1726435800,Sep 15 2024 - 9:30pm,incomplete,,Bahia,Atlético Mineiro,,26,2.17,1.45,2.17,1.45,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.54,1.55,0.0,0.0,2.46,53,70,53,18,13,31,70,45,66,11.0,5.51,Arena Fonte Nova,tie
1726435800,Sep 15 2024 - 9:30pm,incomplete,,Flamengo,Vasco da Gama,,26,2.17,0.83,2.17,0.83,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.66,1.16,0.0,0.0,2.38,59,84,50,4,0,25,71,42,92,11.33,3.83,,tie
1726527600,Sep 16 2024 - 11:00pm,incomplete,,Internacional,Cuiabá,,26,1.6,1.09,1.6,1.09,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.75,1.14,0.0,0.0,2.51,63,72,48,19,9,23,61,44,81,9.9,5.48,Estádio José Pinheiro Borda,tie
1726945200,Sep 21 2024 - 7:00pm,incomplete,,Vitória,Juventude,,27,1.08,0.54,1.08,0.54,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.3,1.15,0.0,0.0,2.66,66,77,54,23,8,27,69,42,89,8.16,7.0,Estádio Manoel Barradas,tie
1726945200,Sep 21 2024 - 7:00pm,incomplete,,Corinthians,Atlético GO,,27,1.58,0.69,1.58,0.69,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.79,1.42,0.0,0.0,2.37,61,72,44,28,4,40,80,28,65,11.38,6.2,,tie
1726954200,Sep 21 2024 - 9:30pm,incomplete,,Fluminense,Botafogo,,27,1.42,1.69,1.42,1.69,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.41,1.3,0.0,0.0,2.39,60,68,44,24,12,31,65,40,80,9.98,7.83,,tie
1726963200,Sep 22 2024 - 12:00am,incomplete,,Fortaleza,Bahia,,27,2.54,1.0,2.54,1.0,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.35,1.33,0.0,0.0,2.43,62,73,47,23,0,31,73,46,77,9.85,5.15,Estádio Governador Plácido Aderaldo Castelo,tie
1727031600,Sep 22 2024 - 7:00pm,incomplete,,Atlético Mineiro,Bragantino,,27,1.42,0.62,1.42,0.62,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.42,1.43,0.0,0.0,2.61,68,93,44,16,4,41,92,36,64,10.6,5.8,,tie
1727031600,Sep 22 2024 - 7:00pm,incomplete,,Vasco da Gama,Palmeiras,,27,2.0,1.58,2.0,1.58,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.36,1.6,0.0,0.0,2.58,46,80,46,25,9,13,63,55,88,10.0,5.58,,tie
1727040600,Sep 22 2024 - 9:30pm,incomplete,,Grêmio,Flamengo,,27,1.33,1.5,1.33,1.5,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.42,1.45,0.0,0.0,2.59,50,71,42,21,17,34,67,38,88,10.42,5.25,Arena do Grêmio,tie
1727040600,Sep 22 2024 - 9:30pm,incomplete,,São Paulo,Internacional,,27,2.23,1.33,2.23,1.33,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.46,1.17,0.0,0.0,1.87,44,52,32,12,0,28,60,20,72,8.94,6.52,Morumbí,tie
1727040600,Sep 22 2024 - 9:30pm,incomplete,,Cuiabá,Cruzeiro,,27,0.77,0.92,0.77,0.92,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.31,1.33,0.0,0.0,2.16,35,66,42,15,8,35,66,23,73,9.3,5.77,Arena Pantanal,tie
1727040600,Sep 22 2024 - 9:30pm,incomplete,,Criciúma,Atlético PR,,27,1.38,1.25,1.38,1.25,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.53,1.35,0.0,0.0,2.43,64,76,40,16,4,12,69,44,88,11.09,7.06,Estádio Heriberto Hülse,tie
1727301600,Sep 25 2024 - 10:00pm,incomplete,,Grêmio,Criciúma,Lucas Paulo Torezin,5,1.33,0.91,1.33,0.91,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.42,1.31,0.0,0.0,2.54,54,79,54,18,4,26,75,45,87,9.07,5.22,Arena do Grêmio,tie
1727301600,Sep 25 2024 - 10:00pm,incomplete,,Bragantino,Internacional,,16,2.0,1.33,2.0,1.33,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.46,1.17,0.0,0.0,2.02,58,58,41,9,0,31,75,18,61,8.16,6.76,,tie
1727301600,Sep 25 2024 - 10:00pm,incomplete,,Vasco da Gama,Cuiabá,,19,2.0,1.09,2.0,1.09,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.36,1.14,0.0,0.0,2.95,57,83,52,30,18,31,75,47,87,7.0,6.26,Estádio Club de Regatas Vasco da Gama,tie
1727559000,Sep 28 2024 - 9:30pm,incomplete,,Palmeiras,Atlético Mineiro,,28,2.15,1.45,2.15,1.45,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.87,1.55,0.0,0.0,2.69,48,84,56,25,13,26,63,55,75,13.92,5.8,Estádio Brinco de Ouro da Princesa,tie
1727568000,Sep 29 2024 - 12:00am,incomplete,,Botafogo,Grêmio,,28,2.33,1.0,2.33,1.0,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.71,1.27,0.0,0.0,2.43,44,66,48,18,9,35,75,43,74,11.6,5.58,Estádio Nilton Santos,tie
1727618400,Sep 29 2024 - 2:00pm,incomplete,,Internacional,Vitória,,28,1.6,0.67,1.6,0.67,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.75,1.22,0.0,0.0,2.39,64,77,50,18,4,26,45,55,82,11.48,5.8,Estádio José Pinheiro Borda,tie
1727636400,Sep 29 2024 - 7:00pm,incomplete,,São Paulo,Corinthians,,28,2.23,0.46,2.23,0.46,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.46,1.23,0.0,0.0,2.0,35,62,35,12,0,27,62,27,73,10.61,5.47,Morumbí,tie
1727636400,Sep 29 2024 - 7:00pm,incomplete,,Fortaleza,Cuiabá,,28,2.54,1.09,2.54,1.09,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.35,1.14,0.0,0.0,2.41,51,64,38,21,9,37,80,25,72,8.62,5.95,Estádio Governador Plácido Aderaldo Castelo,tie
1727636400,Sep 29 2024 - 7:00pm,incomplete,,Atlético GO,Fluminense,,28,0.75,0.83,0.75,0.83,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.47,1.18,0.0,0.0,2.21,46,67,42,9,4,17,50,42,96,8.25,7.58,,tie
1727645400,Sep 29 2024 - 9:30pm,incomplete,,Cruzeiro,Vasco da Gama,,28,2.42,0.83,2.42,0.83,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.54,1.16,0.0,0.0,2.38,46,75,50,17,4,29,67,33,79,11.0,4.91,Estádio Governador Magalhães Pinto,tie
1727645400,Sep 29 2024 - 9:30pm,incomplete,,Bahia,Criciúma,,28,2.17,0.91,2.17,0.91,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.54,1.31,0.0,0.0,2.46,62,75,58,13,4,26,79,45,79,8.82,4.88,Arena Fonte Nova,tie
1727645400,Sep 29 2024 - 9:30pm,incomplete,,Juventude,Bragantino,,28,1.83,0.62,1.83,0.62,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.37,1.43,0.0,0.0,2.44,64,84,44,16,4,37,80,44,68,10.19,4.8,,tie
1727650800,Sep 29 2024 - 11:00pm,incomplete,,Flamengo,Atlético PR,,28,2.17,1.25,2.17,1.25,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.66,1.35,0.0,0.0,2.38,63,88,46,4,0,17,79,46,92,12.92,5.25,,tie
1727992800,Oct 03 2024 - 10:00pm,incomplete,,Criciúma,Atlético GO,,29,1.38,0.69,1.38,0.69,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.53,1.42,0.0,0.0,2.5,66,73,42,27,4,27,74,39,73,9.38,5.93,Estádio Heriberto Hülse,tie
1728001800,Oct 04 2024 - 12:30am,incomplete,,Fluminense,Cruzeiro,,29,1.42,0.92,1.42,0.92,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.41,1.33,0.0,0.0,2.12,41,64,36,16,4,27,68,24,76,9.05,6.75,,tie
1728088200,Oct 05 2024 - 12:30am,incomplete,,Grêmio,Fortaleza,,29,1.33,1.36,1.33,1.36,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.42,1.1,0.0,0.0,2.27,40,75,35,13,9,31,66,22,83,9.25,6.03,Arena do Grêmio,tie
1728156600,Oct 05 2024 - 7:30pm,incomplete,,Atlético Mineiro,Vitória,,29,1.42,0.67,1.42,0.67,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.42,1.22,0.0,0.0,2.67,63,92,46,21,8,50,71,38,71,9.41,6.92,,tie
1728156600,Oct 05 2024 - 7:30pm,incomplete,,Bragantino,Palmeiras,,29,2.0,1.58,2.0,1.58,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.46,1.6,0.0,0.0,2.27,53,70,49,13,0,23,75,30,69,10.91,5.59,Estádio Nabi Abi Chedid,tie
1728156600,Oct 05 2024 - 7:30pm,incomplete,,Atlético PR,Botafogo,,29,1.27,1.69,1.27,1.69,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.8,1.3,0.0,0.0,2.66,62,80,50,29,12,55,72,37,84,12.31,6.53,,tie
1728165600,Oct 05 2024 - 10:00pm,incomplete,,Bahia,Flamengo,,29,2.17,1.5,2.17,1.5,0,0,0,0,0,0,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.54,1.45,0.0,0.0,2.5,59,67,46,17,17,34,71,38,80,10.17,4.91,Arena Fonte Nova,tie
